start_date	start_datetime	end_datetime	merchant_type	product_family	product_category	product_subcategory	deal_type	deal_title	deal_landing_page	brand	product_name	asin	product_url	" asin_rating "	asin_reviews	deal_price	previous_price	discount_amount	discount_percentage
45012	45012.791666666664	45014.99652777778	Retail	Hardlines	Kitchen	30200 Floorcare	DEAL_OF_THE_DAY	Elettrodomestici per la casa	https://www.amazon.it/deal/deba6f62?showVariations=true	iRobot	iRobot Roomba e5154 Robot Aspirapolvere, Sistema ad Alte Prestazioni con Dirt Detect e Spazzole Tangle-Free, per Pavimenti e Tappeti, Adatto per I Peli Degli Animali Domestici, Wi-Fi, 10.23 W, Argento	B07FQNN2MB	https://www.amazon.it/dp/B07FQNN2MB	4.38774	5561	229.99	499	269.01	0.5390981963927856
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	900 Computing Accessories	DEAL_OF_THE_DAY	Razer	https://www.amazon.it/deal/908d6f12?showVariations=true	Logitech	Logitech MX Anywhere 2S Mouse, Multidispositivo, Bluetooth o 2.4 GHz Wireless con Ricevitore USB Unifying, 4000 DPI su Ogni Superficie, 7 Pulsanti, Ricaricabile, PC/Mac/Laptop/iPadOS, Nero	B07W5JJR4H	https://www.amazon.it/dp/B07W5JJR4H	4.64637399	14831	49.99	99.99	50	0.5000500050005
45012	45012.75	45014.99998842592	Retail	Consumables	Baby	3000 Diapering	DEAL_OF_THE_DAY	Prodotti per la Prima Infanzia	https://www.amazon.it/deal/69f04f96	Tommee Tippee	Tommee Tippee Starter set Mangiapannolini Avanzato Twist and Click, Sistema Più Ecologico con 12 Ricariche con Pellicola GREENFILM, Bianco	B07YYWRNF3	https://www.amazon.it/dp/B07YYWRNF3	4.65391349	3496	53.99	89.9	35.91	0.39944382647385984
45012	45012	45014.99998842592	Retail	Hardlines	PC	1000 Computing Components & Networking	DEAL_OF_THE_DAY	Modem, router e casa connessa	https://www.amazon.it/deal/97b485ac?showVariations=true	AVM	AVM FRITZ!Box 7590 AX Edition International, Modem Router Wi-Fi 6 Dual Band veloce fino a 3.600 MBit/s, ADSL/VDLS fino a 300 MBit/s, Mesh, Base DECT, Media Server, Interfaccia in italiano	B09V81VBS9	https://www.amazon.it/dp/B09V81VBS9	4.57092	539	214.99	319.99	105	0.3281352542266946
45012	45012.75	45014.99998842592	Retail	Hardlines	Pet Products	0100 Pet Food	DEAL_OF_THE_DAY	Scopri le Offerte sui Prodotti per animali	https://www.amazon.it/deal/2ba343fc?showVariations=true	Gourmet	Purina Gourmet Gold Tortini Cibo Umido Gatto con Salmone e Tonno, 48 lattine da 85g	B07BG6SZZC	https://www.amazon.it/dp/B07BG6SZZC	4.66971799	1803	25.49	39.02	13.53	0.3467452588416197
45012	45012.75	45014.99998842592	Retail	Hardlines	Home Improvement	9000 Fire Alarms & Security	DEAL_OF_THE_DAY	La selezione Smart di NUKI	https://www.amazon.it/deal/0fec8a3a?showVariations=true	NUKI	Nuki Smart Lock 3.0, Serratura Smart Per La Porta Di Casa, Prodotto Certificato Av Test, Bianco, ?11 x 6 x 6 cm; 670 grammi	B09KZZYBL6	https://www.amazon.it/dp/B09KZZYBL6	4.414123	397	125	169	44	0.2603550295857988
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	0100 Wireless Phones	DEAL_OF_THE_DAY	Scopri le promozioni Xiaomi	https://www.amazon.it/deal/10fd12d9	Xiaomi	Xiaomi Redmi Buds 4 Pro, Auricolari Bluetooth 5.3, Carica Wireless, Audio Hi-Fi, Fino A 36 Ore Di Batteria, Cancellazione Del Rumore Anc, Midnight Black, Versione Italiana, Senza fili	B0B8ZMGK7D	https://www.amazon.it/dp/B0B8ZMGK7D	4.3434157	526	79.99	99.99	20	0.20002000200020004
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	900 Computing Accessories	DEAL_OF_THE_DAY	Razer	https://www.amazon.it/deal/908d6f12?showVariations=true	Logitech G	Logitech G502 Mouse Gaming Wireless LIGHTSPEED, Sensore HERO 16K, 16000 DPI, RGB, Design Leggero, 11 Pulsanti Programmabili, Batteria Lunga Durata, Memoria Integrata, Compatibile PC/Mac/Laptop, Nero	B07QKC4WWD	https://www.amazon.it/dp/B07QKC4WWD	4.73017169	722	74.49	169	94.51	0.5592307692307692
45012	45012.75	45014.99652777778	3P	Hardlines	Home		DEAL_OF_THE_DAY	Aspirapolvere senza fili!	https://www.amazon.it/dp/B09CD9ZZ7K	Dreame	Dreame H11 Max Aspiraliquidi e Aspirapolvere 3in1 Aspirapolvere e Lavapavimenti Senza Fili con Funzione Autopulente, 10000 Pa Scopa Elettrica Senza Sacco, Autonomia 35 Min, 200W	B09MRZ85CT	https://www.amazon.it/dp/B09MRZ85CT	4.16374539	514	299.99	529.99	230	0.43397045227268444
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	5200 Vitamins	DEAL_OF_THE_DAY	ZzzQuul	https://www.amazon.it/deal/9db0454f	ACQUA DI SIRMIONE	Acqua di Sirmione | Ideale per naso chiuso 6 Flaconcini da 15 ml. Può Essere Utilizzata Con Spray Nasale o In Aerosolterapia. Prodotto 100% Naturale, Adatto Per Adulti e Bambini	B07N1G6X8H	https://www.amazon.it/dp/B07N1G6X8H	4.664059	5482	6.79	14.2	7.41	0.5218309859154929
45012	45012.75	45014.99998842592	Retail	Hardlines	Toys	300 Games & Puzzles	DEAL_OF_THE_DAY	Scopri Games & Puzzle	https://www.amazon.it/deal/55c0b2a1?showVariations=true	Rocco Giocattoli	What Do You Meme? ? L?UNICO IN ITALIANO 18+	B088MM5MJX	https://www.amazon.it/dp/B088MM5MJX	4.61033769	1403	30.99	39.99	9	0.2250562640660165
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	500 Computing Peripherals	DEAL_OF_THE_DAY	Selezione di Monitor	https://www.amazon.it/deal/1689a131?showVariations=true	Samsung Monitor	"Samsung Monitor Gaming Odyssey G5 (C27G53), Curvo (1000R), 27"", 2560x1440 (WQHD 2K), HDR10, VA, 144 Hz, 1 ms, FreeSync Premium, HDMI, Display Port, Ingresso Audio, Eye Saver Mode, Flicker Free, Nero"	B0BHZK883X	https://www.amazon.it/dp/B0BHZK883X	4.4408712	4990	259.9	379	119.1	0.3142480211081794
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	200 Computing Mobile Hardware	DEAL_OF_THE_DAY	Laptop e Desktop	https://www.amazon.it/deal/d7ad79dc	MSI	"MSI Modern 15 A11MU-1019IT Notebook, 15.6"" FHD, Intel I5-1155G7, Intel UHD, 512GB SSD M.2 PCIe 3.0, 8GB RAM DDR4 3200MHz, WiFi 6, Win 11 Home [Layout e Garanzia ITA]"	B09Q7R1115	https://www.amazon.it/dp/B09Q7R1115	4.357348	191	579	799	220	0.2753441802252816
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	200 Computing Mobile Hardware	DEAL_OF_THE_DAY	Laptop e Desktop	https://www.amazon.it/deal/d7ad79dc	Acer	"Acer Nitro 5 AN515-57-70MT Notebook Gaming, Processore Intel Core i7-11800H, Ram 16 GB DDR4, 1024 GB SSD, Display 15.6"" FHD IPS 144 Hz LED LCD, NVIDIA GeForce RTX 3060 6 GB, Windows 11 Home"	B09DR1ZYCC	https://www.amazon.it/dp/B09DR1ZYCC	4.262679	85	1279	1699	420	0.2472042377869335
45012	45012.75	45014.99998842592	Retail	Consumables	Personal_Care_Appliances	1200 Oral Care Appliances	DEAL_OF_THE_DAY	Prodotti Oral-B, Philips e altri per la tua igiene orale	https://www.amazon.it/deal/1ad51619?showVariations=true	Oral-B	Oral-B Genius X Spazzolino Elettrico 6 Modalità di Spazzolamento, Intelligenza Artificiale, Nettalingua, 1 Testina, Batteria Litio, Idea Regalo, Nero	B07RRBNNFF	https://www.amazon.it/dp/B07RRBNNFF	4.6308303	3944	89.99	142.41	52.42	0.36809212836177235
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	7000 Household Consumables	DEAL_OF_THE_DAY	Prodotti per la cura della casa	https://www.amazon.it/deal/4634affd?showVariations=true&moreDeals=c68cfabc	Fairy	Fairy Platinum Detersivo Pastiglie Lavastoviglie Brillantante, 125 Capsule Lavastoviglie, Limone, Con Sistema Di Prelavaggio Integrato, Efficace Nelle Sfide Difficili Contro Lo Sporco	B074KKMX11	https://www.amazon.it/dp/B074KKMX11	4.75570149	3598	25.99	36.99	11	0.2973776696404434
45012	45012.75	45014.99998842592	Retail	Consumables	Baby	2000 Car Seats & Accessories	DEAL_OF_THE_DAY	Prodotti per la Prima Infanzia	https://www.amazon.it/deal/69f04f96	Cybex	Cybex Gold Pallas S Fix Seggiolino Auto 2 In 1 Con E Senza Isofix, Per Bambini Dai 9 Mesi Ai 12 Anni (9-36 Kg), Nero (Deep Black), ?43 x 50 x 68.5 cm; 10.1 Kg	B07XLTMRWJ	https://www.amazon.it/dp/B07XLTMRWJ	4.4838905	2130	185.9	283.97	98.07	0.34535338239954927
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	5200 Vitamins	DEAL_OF_THE_DAY	ZzzQuul	https://www.amazon.it/deal/9db0454f	Supradyn	Supradyn Ricarica Multivitaminico Completo Vitamine e Minerali per Adulti, Integratore Vitamine A, B, C, D3, E, K, Magnesio, Calcio, Zinco, Selenio e Q10, Gusto Arancia 60 Compresse Effervescenti	B09KV88JK7	https://www.amazon.it/dp/B09KV88JK7	4.675567	856	19.99	32.35	12.36	0.3820710973724884
45012	45012.75	45014.99998842592	Retail	Consumables	Personal_Care_Appliances	1200 Oral Care Appliances	DEAL_OF_THE_DAY	Prodotti Oral-B, Philips e altri per la tua igiene orale	https://www.amazon.it/deal/1ad51619?showVariations=true	Oral-B	Oral-B Spazzolino Elettrico Ricaricabile Io 10 Nero, 1 Testina, 1 Custodia Da Viaggio Ricaricabile, Nero + Dentifricio	B0BCQY8MZW	https://www.amazon.it/dp/B0BCQY8MZW	4.576094	373	349.99	499.99	150	0.30000600012000245
45012	45012	45014.99998842592	Retail	Hardlines	PC	1000 Computing Components & Networking	DEAL_OF_THE_DAY	Modem, router e casa connessa	https://www.amazon.it/deal/97b485ac?showVariations=true	AVM	AVM FRITZ!Repeater 2400 Edition International, Ripetitore - Wi-Fi extender Dual Band con 1.733 Mbit/s (5 GHz) & 600 Mbit/s (2,4 GHz), Mesh, Access Point, 1x Gigabit LAN, Interfaccia in italiano	B083VM9J62	https://www.amazon.it/dp/B083VM9J62	4.66645	4006	77.99	109.99	32	0.29093553959450863
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	1400 Wearables	DEAL_OF_THE_DAY	Wearables	https://www.amazon.it/deal/5f85eff9?showVariations=true	SAMSUNG	SAMSUNG Galaxy Watch5 LTE 44 mm Orologio Smartwatch, Monitoraggio Benessere, Fitness Tracker, Batteria a lunga durata, Bluetooth, Graphite [Versione Italiana]	B0B6GGZT7X	https://www.amazon.it/dp/B0B6GGZT7X	4.500452	578	309	379	70	0.18469656992084432
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	1500 Navigation Electronics	DEAL_OF_THE_DAY	Wearables	https://www.amazon.it/deal/5f85eff9?showVariations=true	Garmin	"Garmin Venu 2, Smartwatch AMOLED 1,3"", Cassa da 45mm, Autonomia 11 giorni, Garmin Pay, Musica, +25 Sport, GPS, Cardio, SpO2 (Slate & Black)"	B091ZXYQXF	https://www.amazon.it/dp/B091ZXYQXF	4.4673824	2356	289.9	399.99	110.09	0.27523188079701993
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	0100 Wireless Phones	DEAL_OF_THE_DAY	Smartphones, Wearables e Altra Telefonia	https://www.amazon.it/deal/bcd7c85f?showVariations=true	SAMSUNG	Samsung Galaxy M13 Smartphone Android Display 6.6?? FHD+ TFT LCD Batteria 5.000 mAh, Tripla Fotocamera, RAM 4GB, Memoria Interna 128GB Espandibile, Green [Versione italiana] Esclusiva Amazon	B0B253L86B	https://www.amazon.it/dp/B0B253L86B	4.4724708	1864	169.9	219.9	50	0.22737608003638016
45012	45012.75	45014.99998842592	Retail	Consumables	Baby	2000 Car Seats & Accessories	DEAL_OF_THE_DAY	Prodotti per la Prima Infanzia	https://www.amazon.it/deal/69f04f96	Foppapedretti	Foppapedretti Iturn DuoFix Seggiolino Auto Gruppo 0+/1/2/3 (0-36 Kg) per Bambini dalla nascita fino a 12 Anni circa, Blu (Sky)	B084CYJKYJ	https://www.amazon.it/dp/B084CYJKYJ	4.644516	527	199	279	80	0.2867383512544803
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	1100 Shaving & Hair Removal	DEAL_OF_THE_DAY	Gillette, King C. Gillette e Venus	https://www.amazon.it/deal/41995c9c	Gillette	King C. Gillette Rasoio di Sicurezza, 1 Manico, 5 Lamette da Barba, in Acciaio Inossidabile, Lametta rivestita di Platino Idea Regalo Uomo per Cura della Barba	B08B92DD8P	https://www.amazon.it/dp/B08B92DD8P	4.454295	4286	11.69	16.33	4.64	0.28413962033067974
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	0100 Wireless Phones	DEAL_OF_THE_DAY	Smartphones, Wearables e Altra Telefonia	https://www.amazon.it/deal/bcd7c85f?showVariations=true	SAMSUNG	Samsung Galaxy S22 Ultra 5G, Caricatore incluso, Cellulare Smartphone Android senza SIM 512GB Display 6.8??¹ Dynamic AMOLED 2X, 5 Fotocamere, 108MP, Phantom Black 2022 [Versione Italiana]	B09R1VBCFP	https://www.amazon.it/dp/B09R1VBCFP	4.540314	1127	1099	1489	390	0.2619207521826729
45012	45012.75	45014.99652777778	3P	Hardlines	Electronics		DEAL_OF_THE_DAY	Prodotti per la Sicurezza della tua Casa!	https://www.amazon.it/dp/B098JWX4GT	EZVIZ	EZVIZ BC1C Telecamera Wi-Fi Esterno Senza Fili 1080p, Telecamera wifi Esterno Batteria Kit con pannello solare, 210 Giorni di Durata della Batteria, Visione Notturna a Colori, Alexa, Modello eLife	B095HJ8HKD	https://www.amazon.it/dp/B095HJ8HKD	4.33719799	957	104.99	139.99	35	0.25001785841845847
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	0100 Wireless Phones	DEAL_OF_THE_DAY	Smartphones, Wearables e Altra Telefonia	https://www.amazon.it/deal/bcd7c85f?showVariations=true	SAMSUNG	Samsung Galaxy M13 Smartphone Android Display 6.6?? FHD+ TFT LCD Batteria 5.000 mAh, Tripla Fotocamera, RAM 4GB, Memoria Interna 128GB Espandibile, Blue [Versione italiana] Esclusiva Amazon	B0B25358MQ	https://www.amazon.it/dp/B0B25358MQ	4.4724708	1864	169.9	219.9	50	0.22737608003638016
45012	45012.75	45025.99998842592	Retail	Hardlines	Home Improvement	60000 Heaters and Fans	DEAL_OF_THE_DAY	tado° - soluzioni per la casa intelligente per un riscaldamento confortevole	https://www.amazon.it/deal/8532c93a?showVariations=true	tado°	tado° Kit Base Termostato Intelligente Cablato V3+, Termostato digitale per caldaia, Cronotermostato, Termostato intelligente, compatibile con Alexa, Siri e Google Assistant	B098B2W5GP	https://www.amazon.it/dp/B098B2W5GP	4.5833845	2764	99.99	219.99	120	0.5454793399699986
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	5200 Vitamins	DEAL_OF_THE_DAY	ZzzQuul	https://www.amazon.it/deal/9db0454f	SUSTENIUM	Sustenium Plus - lntegratore energizzante a base di uno specifico complesso di aminoacidi, vitamine e minerali. Per la tua energia fisica e mentale. Confezione da 22 bustine	B00LBBS022	https://www.amazon.it/dp/B00LBBS022	4.605335	3195	11.22	22.5	11.28	0.5013333333333333
45012	45012.791666666664	45014.99652777778	Retail	Hardlines	Kitchen	30300 Floorcare Accessories	DEAL_OF_THE_DAY	Elettrodomestici per la casa	https://www.amazon.it/deal/deba6f62?showVariations=true	Dreame	Dreame H12 Pro Aspirapolvere Lavapavimenti Senza Fili, Pulizia Bordi, Autopulente, Asciugatura ad Aria Calda, Serbatoio Acqua 900 ml, 35min Autonomia, Pavimenti Duri, Peli Animali Domestici	B0BJVN2LH7	https://www.amazon.it/dp/B0BJVN2LH7	4.3493867	415	399.99	499.99	100	0.2000040000800016
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	7000 Household Consumables	DEAL_OF_THE_DAY	Prodotti per la casa S.C. Johnson	https://www.amazon.it/deal/c68cfabc?showVariations=true	Mr Muscle	Mr Muscle Idraulico Gel, Disgorgante per Tubi e Scarichi, SICURO PER I TUBI - Formato Scorta da 3 pezzi da 1000 ml	B08M1GQCQQ	https://www.amazon.it/dp/B08M1GQCQQ	4.466121	1338	8.99	15.24	6.25	0.41010498687664043
45012	45012.75	45014.99652777778	3P	Hardlines	Electronics		DEAL_OF_THE_DAY	Prodotti per la Sicurezza della tua Casa!	https://www.amazon.it/dp/B098JWX4GT	EZVIZ	EZVIZ BC1 Telecamere Senza Fili da Esterno 1080p Telecamera Wi-Fi Esterno a Batteria, Batteria Durata 365 Giorni, Visione Notturna a Colori, Audio Bidirezionale, Kit da 2 Telecamere con 1 Base, Alexa	B08Y17JR9D	https://www.amazon.it/dp/B08Y17JR9D	3.74967199	586	199.99	299.99	100	0.3333444448148271
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	Lavazza	Lavazza, Crema e Gusto Classico, 100 Capsule in Alluminio Compatibili con Macchine Nespresso Original, Note di Spezie, Cioccolato e Legno, Arabica&Robusta, Intensità 12/13, Tostatura Media, 10 Pack	B09BFG23X3	https://www.amazon.it/dp/B09BFG23X3	4.3995075	833	24.9	28.9	4	0.13840830449826988
45012	45012.75	45014.99998842592	Retail	Hardlines	Electronics	5300 Headphones	DEAL_OF_THE_DAY	Audio: Sennheiser, Philips e altro	https://www.amazon.it/deal/f0fde2b5?showVariations=true	Bose	Bose Auricolari Quietcomfort Con Cancellazione Del Rumore, Bluetooth Completamente Wireless Con Controllo Vocale, E Custodia Di Ricarica, Nero, Senza Fili	B08C4KWM9T	https://www.amazon.it/dp/B08C4KWM9T	4.361054	30528	179.95	279.95	100	0.3572066440435792
45012	45012.75	45014.99998842592	Retail	Hardlines	Home Improvement	40000 Power Tools	DEAL_OF_THE_DAY	Offerte sui prodotti Bosch Home and Garden	https://www.amazon.it/deal/23c44ce0?showVariations=true	Bosch	Bosch Spazzola elettrica di pulizia UniversalBrush (batteria da 3,6 V integrata, 1 cavo micro USB e 4 accessori per la pulizia inclusi, in confezione di cartone)	B08VMRR821	https://www.amazon.it/dp/B08VMRR821	4.109998	2362	39.99	53.59	13.6	0.2537786900541146
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	200 Computing Mobile Hardware	DEAL_OF_THE_DAY	Laptop e Desktop	https://www.amazon.it/deal/d7ad79dc	MSI	"MSI GF63 Thin 11UC-1014IT, Notebook Gaming, 15.6"" FHD, 144Hz, Intel I7-11800H, Nvidia RTX 3050, 4GB GDDR6, RAM 16GB DDR4 3200MHz, 512GB SSD M.2 PCIe 3.0, WiFi 6, Win 11 Home [Layout e Garanzia ITA]"	B0B21QFNLK	https://www.amazon.it/dp/B0B21QFNLK	4.480838	684	999	1299	300	0.2309468822170901
45012	45012.75	45014.99998842592	Retail	Hardlines	Toys	300 Games & Puzzles	DEAL_OF_THE_DAY	Scopri Games & Puzzle	https://www.amazon.it/deal/55c0b2a1?showVariations=true	Spin Master	EDITRICE GIOCHI - Jumanji - Jumanji classico - Gioco da tavolo in legno - Gioco in scatola d'avventura, per adulti e bambini - Board game da 2 a 4 giocatori - Per sfide in famiglia	B08T1YHHNV	https://www.amazon.it/dp/B08T1YHHNV	4.47082599	1975	24.99	39.99	15	0.3750937734433608
45012	45012.75	45014.99998842592	Retail	Hardlines	Kitchen	30100 Electric Cookware	BEST_DEAL	Rowenta e Moulinex: offerte per casa e cucina	https://www.amazon.it/deal/db3bf148?showVariations=true	Moulinex	Moulinex EZ4018 Easy Fry Deluxe Friggitrice ad Aria Calda 4,2 Litri, 1500W, Friggitrice Senza Olio con 8 Modalità Preimpostate, Capacità XL fino a 6 Persone, da 80° a 200° C, Nero	B07PFQ9LRK	https://www.amazon.it/dp/B07PFQ9LRK	4.60115699	5092	99.99	224.99	125	0.5555802480110227
45012	45012	45025.99998842592	Retail	Media	Video Games	00200 Games	BEST_DEAL	Electronic Arts videogiochi	https://www.amazon.it/deal/842949ef?showVariations=true	Electronic Arts	FIFA 23 Standard Edition PS4 | Italiano	B0B6CKCTXH	https://www.amazon.it/dp/B0B6CKCTXH	4.650857	3945	39.99	69.99	30	0.4286326618088298
45012	45012	45018.989583333336	Retail	Hardlines	Kitchen	30200 Floorcare	BEST_DEAL	ECOVACS Robot aspirapolvere lavapavimenti Deebot OZMO T8 Pure Dotato di Navigazione con sensore Laser D-ToF, 5200mah, 180min, mappatura Multi-Piano, Barriere virtuali, Controllo App & Alexa	https://www.amazon.it/dp/B08R3Q76P8	ECOVACS	ECOVACS Robot aspirapolvere lavapavimenti Deebot OZMO T8 Pure Dotato di Navigazione con sensore Laser D-ToF, 5200mah, 180min, mappatura Multi-Piano, Barriere virtuali, Controllo App & Alexa	B08R3Q76P8	https://www.amazon.it/dp/B08R3Q76P8	4.46605999	679	489	549	60	0.1092896174863388
45012	45012	45018.989583333336	Retail	Hardlines	Kitchen	30300 Floorcare Accessories	BEST_DEAL	ECOVACS DEEBOT X1 Omni Robot Aspirapolvere, Lavaggio Automatico del Panno/Asciugatura Ad Aria Calda/Riempimento Acqua/Svuotamento Automatico, 260 Minuti, 360 mq, Mappe 3D, videochiamata	https://www.amazon.it/dp/B0B7G64LPR	ECOVACS	Robot Aspirapolvere Lavapavimenti ECOVACS DEEBOT X1 TURBO, Lavaggio Panni Automatico, Nero e Argento, 260 min, 360 ?, Panni di Lavaggio Doppi, Mappe 3D, Monitoraggio in Tempo Reale & Video-Chiamata	B09PN27KTJ	https://www.amazon.it/dp/B09PN27KTJ	4.37875899	1490	1099	1299	200	0.15396458814472672
45012	45012	45018.989583333336	Retail	Hardlines	Home		BEST_DEAL	Govee TV LED Striscia, RGBIC Luci Smart Retroilluminazione WiFi 3,8m con Fotocamera, Strisce LED RGBIC per TV e PC 55-65 Pollici, Controllo con Alexa, Google Assistant e App DreamView T1	https://www.amazon.it/dp/B0987BDBSP	Govee	Govee TV LED Striscia, RGBIC Luci Smart Retroilluminazione WiFi 3,8m con Fotocamera, Strisce LED RGBIC per TV e PC 55-65 Pollici, Controllo con Alexa, Google Assistant e App DreamView T1	B0987BDBSP	https://www.amazon.it/dp/B0987BDBSP	4.542504	1705	79.99	79.99	0	0
45012	45012.75	45014.99998842592	Retail	Hardlines	Kitchen		BEST_DEAL	Prodotti Shelly	https://www.amazon.it/deal/945b9d82?showVariations=true	Shelly	Shelly 1V3 Interruttore Relè Wireless per Automazione Domestica, per Spegnere ed Accendere Punti Luci, Piccole Dimensioni, Comandi Vocali Amazon Alexa, Google Home e MQTT, 1 W, new, Blu	B08V4QLH5M	https://www.amazon.it/dp/B08V4QLH5M	4.55095	3107	12.99	19.99	7	0.3501750875437719
45012	45012	45018.989583333336	Retail	Hardlines	Home		BEST_DEAL	roborock S7 Pro Ultra Robot aspirapolvere 5100Pa con stazione di scarico Spolvero automatico/Riempimento/Pulizia mop, Aspirapolvere robot collegato da Alexa/APP, Mappatura 3D	https://www.amazon.it/dp/B0B1J514BY	roborock	roborock S7 Pro Ultra Robot aspirapolvere 5100Pa con stazione di scarico Spolvero automatico/Riempimento/Pulizia mop, Aspirapolvere robot collegato da Alexa/APP, Mappatura 3D	B0B1J514BY	https://www.amazon.it/dp/B0B1J514BY	4.605868	2578	1099	1499	400	0.266844563042028
45012	45012	45018.989583333336	Retail	Hardlines	Electronics		BEST_DEAL	Cuffie cancellazione Attiva Rumore, INFURTURE Cuffie Bluetooth,Cuffie senza fili Cuffie TV,Cuffie Over Ear,40 Ore di ripr,Bassa latenza, Cuscinetti in Memory Foam, da Viaggio e per l?Ufficio a casa	https://www.amazon.it/dp/B08HDBZNZ9	INFURTURE	Cuffie cancellazione Attiva Rumore, INFURTURE Cuffie Bluetooth,Cuffie senza fili Cuffie TV,Cuffie Over Ear,40 Ore di ripr,Bassa latenza, Cuscinetti in Memory Foam, da Viaggio e per l?Ufficio a casa	B08HDBZNZ9	https://www.amazon.it/dp/B08HDBZNZ9	4.36294299	8844	49.99	59.99	10	0.1666944490748458
45012	45012	45025.99998842592	Retail	Media	Video Games	00200 Games	BEST_DEAL	Electronic Arts videogiochi	https://www.amazon.it/deal/842949ef?showVariations=true	Electronic Arts	FIFA 23 SAM KERR EDITION PS5 | Italiano	B0B6CHKSKT	https://www.amazon.it/dp/B0B6CHKSKT	4.6450353	53	29.99	79.99	50	0.6250781347668458
45012	45012.75	45014.99998842592	Retail	Hardlines	Toys	300 Games & Puzzles	DEAL_OF_THE_DAY	Scopri Games & Puzzle	https://www.amazon.it/deal/55c0b2a1?showVariations=true	Spin Master	EDITRICE GIOCHI, RisiKo! Napoli, classico gioco da tavolo di strategia, edizione originale ambientata a Napoli, board game da 3-4 giocatori e per adulti e bambini dai 10 anni in su	B0B1VRSCZR	https://www.amazon.it/dp/B0B1VRSCZR	4.76724239	7423	27.99	36.99	9	0.24330900243309
45012	45012	45014.99998842592	Retail	Hardlines	PC	1000 Computing Components & Networking	DEAL_OF_THE_DAY	Modem, router e casa connessa	https://www.amazon.it/deal/97b485ac?showVariations=true	AVM	AVM FRITZ!Repeater 6000 Edition International, Ripetitore - Wi-Fi 6 extender Triband con 2x 2.400 Mbit/s (5 GHz) & 1.200 Mbit/s (2,4 GHz), Mesh, Access Point, 2x Gigabit LAN, Interfaccia in italiano	B09BZTLCVZ	https://www.amazon.it/dp/B09BZTLCVZ	4.6873617	311	172.99	219.99	47	0.2136460748215828
45012	45012.75	45014.99998842592	Retail	Hardlines	Home	0800 Housewares	DEAL_OF_THE_DAY	Housewares by Brita, Vileda, Sodastream and more	https://www.amazon.it/deal/9fb28dc8	Foppapedretti	Foppapedretti Lo Stiro Mobile con Asse da Stiro a Scomparsa, Naturale	B006EJ2P9A	https://www.amazon.it/dp/B006EJ2P9A	4.2364717	1778	219.99	411	191.01	0.4647445255474453
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	0100 Wireless Phones	DEAL_OF_THE_DAY	Smartphones, Wearables e Altra Telefonia	https://www.amazon.it/deal/bcd7c85f?showVariations=true	Google	Google Pixel 7 - Smartphone Android 5G sbloccato con grandangolo e batteria che dura 24 ore - 128GB - Nero ossidiana	B0BDK63RF3	https://www.amazon.it/dp/B0BDK63RF3	4.39868069	2654	549	649	100	0.15408320493066255
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	7000 Household Consumables	DEAL_OF_THE_DAY	Prodotti per la cura della casa	https://www.amazon.it/deal/4634affd?showVariations=true&moreDeals=c68cfabc	Dash	Dash Detersivo Liquido Lavatrice, 104 Lavaggi (4x26), Salva Colore, Mantiene Vivaci I Colori, Efficace A Freddo E In Cicli Brevi	B0B6JG96MV	https://www.amazon.it/dp/B0B6JG96MV	4.70785199	460	24.99	38.99	14	0.3590664272890485
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	200 Computing Mobile Hardware	DEAL_OF_THE_DAY	Laptop e Desktop	https://www.amazon.it/deal/d7ad79dc	Acer	"Acer Aspire 3 A315-58-56LW PC Portatile, Notebook con Processore Intel Core i5-1135G7, RAM 8 GB DDR4, 512 GB PCIe NVMe SSD, Display 15.6"" FHD LED, Scheda Grafica Intel Iris Xe, Windows 11 Home, Silver"	B09YYZYCT6	https://www.amazon.it/dp/B09YYZYCT6	4.354261	471	529	699	170	0.24320457796852646
